,correct_name,dec,dir_name,file_name,fits_dec,fits_ra,group,object,ra,wrong_name
3235,KX And,50.1923333333,kxand,vc190039.fits,+50:11:32.40,23:07:06.207,8,KX And,346.7758625,
3236,KY And,49.6506111111,kyand,tg060034.fits,+49:39:02.20,23:09:16.747,9,KY And,347.319779167,
3237,Kap Dra,69.7563611111,kapdra,md140021.fits,69:45:22.9,12:33:54.4,4,Kap Dra,188.476666667,
3238,Kap Dra,69.7562777778,kapdra,md140022.fits,69:45:22.6,12:33:54.6,4,Kap Dra,188.4775,
3239,Kap Dra,69.7560555556,kapdra,md140026.fits,69:45:21.8,12:33:57.0,4,Kap Dra,188.4875,
3240,Ksi Per,35.7910277778,ksiper,vb080042.fits,+35:47:27.70,03:58:57.900,0,Ksi Per,59.74125,
3241,Ksi Tau,9.73266666667,2tau,ub070015.fits,+09:43:57.60,03:27:10.147,5,Ksi Tau,51.7922791667,
3242,LO Hya,-2.51711111111,lohya,tc240024.fits,-02:31:01.60,08:28:29.147,8,LO Hya,127.121445833,
3243,LO Hya,-2.51711111111,lohya,ua160043.fits,-02:31:01.60,08:28:29.147,8,LO Hya,127.121445833,
3244,LO Hya,-2.51711111111,lohya,ub090054.fits,-02:31:01.60,08:28:29.147,8,LO Hya,127.121445833,
3245,LO Hya,-2.51711111111,lohya,ub260050.fits,-02:31:01.60,08:28:29.147,8,LO Hya,127.121445833,
3246,LO Hya,-2.51711111111,lohya,uc010029.fits,-02:31:01.60,08:28:29.147,8,LO Hya,127.121445833,
3247,LO Hya,-2.51711111111,lohya,vc220024.fits,-02:31:01.60,08:28:29.147,8,LO Hya,127.121445833,
3248,LQ And,46.4131666667,lqand,ti300043.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3249,LQ And,46.4131666667,lqand,ue110067.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3250,LQ And,46.4131666667,lqand,ue210032.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3251,LQ And,46.4131666667,lqand,ug060052.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3252,LQ And,46.4131666667,lqand,ug080054.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3253,LQ And,46.4131666667,lqand,ug110052.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3254,LQ And,46.4131666667,lqand,ug160025.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3255,LQ And,46.4131666667,lqand,uh080004.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3256,LQ And,46.4131666667,lqand,uh220039.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3257,LQ And,46.4131666667,lqand,uh260035.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3258,LQ And,46.4131666667,lqand,uh290025.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3259,LQ And,46.4131666667,lqand,ui020012.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3260,LQ And,46.4131666667,lqand,ui260057.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3261,LQ And,46.4131666667,lqand,ui280047.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3262,LQ And,46.4131666667,lqand,uj010053.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3263,LQ And,46.4131666667,lqand,uj030049.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3264,LQ And,46.4131666667,lqand,uk110020.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3265,LQ And,46.4131666667,lqand,uk220003.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3266,LQ And,46.4131666667,lqand,uk280014.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3267,LQ And,46.4131666667,lqand,uk280041.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3268,LQ And,46.4131666667,lqand,ul110007.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3269,LQ And,46.4131666667,lqand,va300021.fits,+46:24:47.40,23:58:46.440,4,LQ And,359.6935,
3270,LT CMa,-12.2959722222,ltcma,pl140041.fits,-12:17:45.5,7:03:44.5,0,LT CMa,105.935416667,
3271,LY Aur,35.3876666667,lyaur,oa160014.fits,35:23:15.6,5:29:53.7,8,LY Aur,82.47375,
3272,LY Aur,35.375,lyaur,sh160022.fits,+35:22:30.00,05:29:42.700,8,LY Aur,82.4279166667,
3273,LY Aur,35.4022222222,lyaur,sj030015.fits,+35:24:08.00,05:29:18.000,8,LY Aur,82.325,
3274,LY Aur,35.375,lyaur,tb220008.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333,
3275,LY Aur,35.375,lyaur,tb220010.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333,
3276,LY Aur,35.375,lyaur,tc100004.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333,
3277,LY Aur,35.375,lyaur,tc230009.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333,
3278,LY Aur,35.375,lyaur,tj310033.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333,
3279,LY Aur,35.375,lyaur,ua160019.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333,
3280,LY Aur,35.375,lyaur,ub090056.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333,
3281,LY Aur,35.375,lyaur,ub230045.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333,
3282,LZ Del,15.8726666667,lzdel,rh090027.fits,+15:52:21.60,20:17:09.780,3,LZ Del,304.29075,
3283,LZ Del,15.8726666667,lzdel,rh090028.fits,+15:52:21.60,20:17:09.780,3,LZ Del,304.29075,
3284,LZ Del,15.8726666667,lzdel,si210018.fits,+15:52:21.60,20:17:09.780,3,LZ Del,304.29075,
3285,LZ Del,15.8726666667,lzdel,tg190028.fits,+15:52:21.60,20:17:09.780,3,LZ Del,304.29075,
3286,LZ Del,15.8723611111,lzdel,uh020034.fits,+15:52:20.50,20:18:28.500,3,LZ Del,304.61875,
3287,MWC 137,15.2812222222,v1308ori,ui300027.fits,+15:16:52.40,06:18:45.500,9,MWC 137,94.6895833333,
3288,MWC 342,39.4972222222,v1972cyg,uh180023.fits,+39:29:50.00,20:23:03.607,8,MWC 342,305.765029167,
3289,MY Ser,-12.2425,myser,sh160005.fits,-12:14:33.00,18:18:05.900,8,MY Ser,274.524583333,
3290,MYSer,-12.2425833333,myser,tg070016.fits,-12:14:33.30,18:18:05.900,8,MYSer,274.524583333,
3291,MZ Lac,53.6781388889,mzlac,pj120012.fits,53:40:41.3,22:28:25.0,0,MZ Lac,337.104166667,
3292,        N Vul 2007,20.8805555556,novavul2007,qh140013.fits,20:52:50.0,19:54:22.5,8,N Vul 07,298.59375,N Vul 07
3293,N Vul 2007,20.9433888889,novavul2007,normalizovano2.fits,20:56:36.2,19:54:21.6,8,N Vul 2007,298.59,
3294,N Vul 2007,20.9433888889,novavul2007,normalizovano.fits,20:56:36.2,19:54:21.6,8,N Vul 2007,298.59,
3295,N Vul 2007,20.9430555556,novavul2007,qh150005.fits,20:56:35.0,19:54:21.7,8,N Vul 2007,298.590416667,
3296,N Vul 2007,20.9433888889,novavul2007,qh150006.fits,20:56:36.2,19:54:21.6,8,N Vul 2007,298.59,
3297,NGC 6910 37,40.7645833333,ngc6910w37,sg050027.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167,
3298,NGC 6910 37,40.7645833333,ngc6910w37,sg050030.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167,
3299,NGC 6910 37,40.7645833333,ngc6910w37,uh020022.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167,
3300,NGC 6910 37,40.7645833333,ngc6910w37,uh020024.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167,
3301,NGC 6910 37,40.7645833333,ngc6910w37,uh020026.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167,
3302,NGC 6910 37,40.7645833333,ngc6910w37,uh020028.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167,
3303,NGC 6910 37,40.7645833333,ngc6910w37,uh020030.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167,
3304,NGC 6910 37,40.7645833333,ngc6910w37,uh020032.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167,
3305,NGC 6910 37,40.7645833333,ngc6910w37,uh050014.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167,
3306,NGC 6910 Webda 37,40.7592777778,ngc6910w37,pg220023.fits,40:45:33.4,20:23:10.4,8,NGC 6910 Webda 37,305.793333333,
3307,NGC 6910 Wedba 5,40.7640833333,ngc6910w5,pg220025.fits,40:45:50.7,20:23:12.1,0,NGC 6910 Wedba 5,305.800416667,
3308,NGC1502 Webda 7,62.3382777778,ngc1502w7,pl150033.fits,62:20:17.8,4:07:55.4,5,NGC1502 Webda 7,61.9808333333,
3309,NGC1502 Webda 7,62.3316666667,ngc1502w7,pl150037.fits,62:19:54.0,04:07:50.0,5,NGC1502 Webda 7,61.9583333333,
3310,NGC6910 37,40.7645833333,ngc6910w37,rh270012.fits,+40:45:52.50,20:23:09.847,8,NGC6910 37,305.791029167,
3311,NGC6910 37,40.7645833333,ngc6910w37,rh270014.fits,+40:45:52.50,20:23:09.847,8,NGC6910 37,305.791029167,
3312,NGC6910 37,40.7645833333,ngc6910w37,rh270016.fits,+40:45:52.50,20:23:09.847,8,NGC6910 37,305.791029167,
3313,NGC6910 37,40.7645833333,ngc6910w37,rh270018.fits,+40:45:52.50,20:23:09.847,8,NGC6910 37,305.791029167,
3314,NGC6910 WEBDA 16,40.7816666667,ngc6910w16,qd130037.fits,40:46:54.0,20:23:07.5,0,NGC6910 WEBDA 16,305.78125,
3315,NGC6910 WEBDA 41,40.8023611111,ngc6910w41,qd140045.fits,40:48:08.5,20:23:23.82,0,NGC6910 WEBDA 41,305.84925,
3316,NGC6910 WEBDA37,40.7640833333,ngc6910w37,qf080027.fits,40:45:50.7,20:23:09.9,8,NGC6910 WEBDA37,305.79125,
3317,NGC6910 WEBDA37,40.7617222222,ngc6910w37,qf080029.fits,40:45:42.2,20:23:10.9,8,NGC6910 WEBDA37,305.795416667,
3318,NGC6910 WEBDA37,40.7640277778,ngc6910w37,qh060022.fits,40:45:50.5,20:23:09.7,8,NGC6910 WEBDA37,305.790416667,
3319,NGC6910 WEBDA37,40.7623055556,ngc6910w37,qh060024.fits,40:45:44.3,20:23:11.3,8,NGC6910 WEBDA37,305.797083333,
3320,NGC6910 WEBDA37,40.7626944444,ngc6910w37,qh060026.fits,40:45:45.7,20:23:13.6,8,NGC6910 WEBDA37,305.806666667,
3321,NGC6910 WEBDA37,40.7639722222,ngc6910w37,qh060028.fits,40:45:50.3,20:23:16.1,8,NGC6910 WEBDA37,305.817083333,
3322,NO Aur,31.9205833333,noaur,uh310040.fits,+31:55:14.10,05:40:42.047,0,NO Aur,85.1751958333,
3323,NT Peg,14.0501666667,ntpeg,ud200060.fits,+14:03:00.60,21:23:35.387,9,NT Peg,320.897445833,
3324,NW Ser,5.43572222222,nwser,tj140008.fits,+05:26:08.60,18:21:28.400,0,NW Ser,275.368333333,
3325,Nova Cyg 2007,41.8281388889,novacyg2007,qc160058.fits,41:49:41.3,20:27:51.6,x,Nova Cyg 2007,306.965,
3326,Nova Cyg 2007,41.8275,novacyg2007,qc160060.fits,41:49:39.0,20:27:51.3,x,Nova Cyg 2007,306.96375,
3327,NovaScuti,-9.55738888889,v475sct,mi150024.fits,-9:33:26.6,18:49:46.2,8,NovaScuti,282.4425,
3328,NovaScuti,-9.5575,v475sct,mi150025.fits,-9:33:27.0,18:49:46.5,8,NovaScuti,282.44375,
3329,O Cas,48.3143055556,omicas,mg250025.fits,48:18:51.5,0:44:57.9,8,O Cas,11.24125,
3330,OP And,48.7653888889,opand,pi300022.fits,48:45:55.4,1:36:45.1,x,OP And,24.1879166667,
3331,OP Her,45.3508333333,opher,tg050005.fits,+45:21:03.00,17:56:48.527,0,OP Her,269.202195833,
3332,OQ Peg,25.9251388889,16peg,tg060031.fits,+25:55:30.50,21:53:03.767,0,OQ Peg,328.265695833,
3333,OT Gem,15.5145277778,otgem,md200009.fits,15:30:52.3,7:24:26.8,9,OT Gem,111.111666667,
3334,OT Gem,15.5148333333,otgem,md220012.fits,15:30:53.4,7:24:26.7,9,OT Gem,111.11125,
3335,OT Gem,15.5182222222,otgem,mk130035.fits,15:31:05.6,7:24:19.6,9,OT Gem,111.081666667,
3336,OT Gem,15.5181944444,otgem,mk130036.fits,15:31:05.5,7:24:19.7,9,OT Gem,111.082083333,
3337,OT Gem,15.5258333333,otgem,na050026.fits,15:31:33.0,7:24:50.5,9,OT Gem,111.210416667,
3338,OT Gem,15.5264166667,otgem,na050027.fits,15:31:35.1,7:24:50.7,9,OT Gem,111.21125,
3339,OT Gem,15.4996111111,otgem,nc170030.fits,15:29:58.6,7:24:48.9,9,OT Gem,111.20375,
3340,OT Gem,15.5042777778,otgem,nc310023.fits,15:30:15.4,7:24:47.8,9,OT Gem,111.199166667,
3341,OT Gem,15.5186944444,otgem,nd010035.fits,15:31:07.3,7:24:54.6,9,OT Gem,111.2275,
3342,OT Gem,15.5516666667,otgem,nd140023.fits,15:33:06.0,7:24:17.3,9,OT Gem,111.072083333,
3343,OT Gem,15.5425277778,otgem,od210020.fits,15:32:33.1,7:24:23.2,9,OT Gem,111.096666667,
3344,OT Gem,15.5011666667,otgem,pd210017.fits,15:30:04.2,7:24:04.7,9,OT Gem,111.019583333,
3345,OT Gem,15.5171944444,otgem,ub230049.fits,+15:31:01.90,07:24:27.647,9,OT Gem,111.115195833,
3346,OY Gem,16.3461666667,oygem,oa100128.fits,16:20:46.2,6:58:41.7,8,OY Gem,104.67375,
3347,OY Gem,16.3338611111,oygem,oc210019.fits,16:20:01.9,6:58:37.4,8,OY Gem,104.655833333,
3348,OY Gem,16.3358611111,oygem,oc210020.fits,16:20:09.1,6:58:37.9,8,OY Gem,104.657916667,
3349,OY Gem,16.3201111111,oygem,oc310024.fits,16:19:12.4,6:58:27.7,8,OY Gem,104.615416667,
3350,OY Gem,16.3208888889,oygem,oc310025.fits,16:19:15.2,6:58:28.0,8,OY Gem,104.616666667,
3351,OY Gem,16.309,oygem,oc310026.fits,16:18:32.4,6:58:47.8,8,OY Gem,104.699166667,
3352,OY Gem,16.3111666667,oygem,oc310027.fits,16:18:40.2,6:58:48.3,8,OY Gem,104.70125,
3353,OY Gem,16.3228333333,oygem,od040020.fits,16:19:22.2,6:58:51.6,8,OY Gem,104.715,
3354,OY Gem,16.32375,oygem,od040021.fits,16:19:25.5,6:58:51.7,8,OY Gem,104.715416667,
3355,OY Gem,16.32325,oygem,oj090060.fits,16:19:23.7,6:58:30.5,8,OY Gem,104.627083333,
3356,OY Gem,16.3259166667,oygem,oj280044.fits,16:19:33.3,6:58:28.7,8,OY Gem,104.619583333,
3357,OY Gem,16.3261111111,oygem,oj280045.fits,16:19:34.0,6:58:28.8,8,OY Gem,104.62,
3358,OY Gem,16.3175277778,oygem,pa110047.fits,16:19:03.1,6:58:29.4,8,OY Gem,104.6225,
3359,OY Gem,16.3176666667,oygem,pa110048.fits,16:19:03.6,6:58:29.4,8,OY Gem,104.6225,
3360,OY Gem,16.3198055556,oygem,pc010013.fits,16:19:11.3,6:58:29.6,8,OY Gem,104.623333333,
3361,OY Gem,16.3131944444,oygem,qc110037.fits,16:18:47.5,6:58:53.7,8,OY Gem,104.72375,
3362,OY Gem,16.3136111111,oygem,qc110038.fits,16:18:49.0,6:58:53.8,8,OY Gem,104.724166667,
3363,OY Gem,16.3236944444,oygem,qc110040.fits,16:19:25.3,6:58:57.4,8,OY Gem,104.739166667,
3364,OY Gem,16.3326666667,oygem,qc300024.fits,16:19:57.6,6:58:47.1,8,OY Gem,104.69625,
3365,OY Gem,16.3273333333,oygem,qc310017.fits,16:19:38.4,6:58:43.9,8,OY Gem,104.682916667,
3366,OY Gem,16.2757222222,oygem,qd010015.fits,16:16:32.6,6:58:38.4,8,OY Gem,104.66,
3367,OY Gem,16.2755833333,oygem,qd010016.fits,16:16:32.1,6:58:38.4,8,OY Gem,104.66,
3368,OY Gem,16.34725,oygem,qd070011.fits,16:20:50.1,6:58:37.3,8,OY Gem,104.655416667,
3369,OY Gem,16.3248055556,oygem,qd130026.fits,16:19:29.3,6:58:30.8,8,OY Gem,104.628333333,
3370,OY Gem,16.3636111111,oygem,qd150015.fits,16:21:49.0,6:59:29.8,8,OY Gem,104.874166667,
3371,OY Gem,16.3641388889,oygem,qd150016.fits,16:21:50.9,6:59:29.9,8,OY Gem,104.874583333,
3372,OY Gem,16.3236388889,oygem,qd250011.fits,16:19:25.1,6:58:29.9,8,OY Gem,104.624583333,
3373,OY Gem,16.3090277778,oygem,qd270017.fits,16:18:32.5,6:58:38.5,8,OY Gem,104.660416667,
3374,OY Gem,16.3263055556,oygem,rc280015.fits,+16:19:34.70,06:58:29.547,8,OY Gem,104.6231125,
3375,OY Gem,16.327,oygem,rc290023.fits,+16:19:37.20,06:58:29.533,8,OY Gem,104.623054167,
3376,OY Gem,16.3236111111,oygem,tc190032.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3377,OY Gem,16.3236111111,oygem,tj100048.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3378,OY Gem,16.3236111111,oygem,tj210036.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3379,OY Gem,16.3236111111,oygem,ub090049.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3380,OY Gem,16.3236111111,oygem,ub230039.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3381,OY Gem,16.3236111111,oygem,ub260040.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3382,OY Gem,16.3236111111,oygem,uc210024.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3383,OY Gem,16.3236111111,oygem,uc210025.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3384,OY Gem,16.3236111111,oygem,uk110048.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3385,OY Gem,16.3236111111,oygem,uk140026.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3386,OY Gem,16.3236111111,oygem,uk140027.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3387,OY Gem,16.3236111111,oygem,vc040025.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3388,OY Gem,16.3236111111,oygem,vc160066.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3389,OY Gem,16.3236111111,oygem,vc200019.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3390,OY Gem,16.3236111111,oygem,vc200021.fits,+16:19:25.00,06:58:30.300,8,OY Gem,104.62625,
3391,OYGem,16.2997222222,oygem,od010019.fits,16:17:59.0,6:58:38.7,8,OYGem,104.66125,
3392,Omi Cas,48.2843611111,omicas,md220041.fits,48:17:03.7,00:44:43.5,8,Omi Cas,11.18125,
3393,Omi Cas,48.3025,omicas,mi070004.fits,48:18:09.0,0:44:56.6,8,Omi Cas,11.2358333333,
3394,Omi Cas,48.3018611111,omicas,mi070005.fits,48:18:06.7,0:44:56.9,8,Omi Cas,11.2370833333,
3395,Omi Cas,48.3086944444,omicas,mi070012.fits,48:18:31.3,0:44:35.3,8,Omi Cas,11.1470833333,
3396,Omi Cas,48.30875,omicas,mi070013.fits,48:18:31.5,0:44:35.4,8,Omi Cas,11.1475,
3397,Omi Cas,48.2994722222,omicas,mi070030.fits,48:17:58.1,0:44:27.4,8,Omi Cas,11.1141666667,
3398,Omi Cas,48.3002222222,omicas,mi070031.fits,48:18:00.8,0:44:27.5,8,Omi Cas,11.1145833333,
3399,Omi Cas,48.2990833333,omicas,mi150039.fits,48:17:56.7,0:44:52.6,8,Omi Cas,11.2191666667,
3400,Omi Cas,48.2991666667,omicas,mi150040.fits,48:17:57.0,0:44:52.8,8,Omi Cas,11.22,
3401,Omi Cas,48.3061111111,omicas,mi220009.fits,48:18:22.0,0:44:45.2,8,Omi Cas,11.1883333333,
3402,Omi Cas,48.3058888889,omicas,mi220010.fits,48:18:21.2,0:44:45.1,8,Omi Cas,11.1879166667,
3403,Omi Cas,48.3057222222,omicas,mi220011.fits,48:18:20.6,0:44:45.2,8,Omi Cas,11.1883333333,
3404,Omi Cas,48.298,omicas,mi220020.fits,48:17:52.8,0:44:46.9,8,Omi Cas,11.1954166667,
3405,Omi Cas,48.2979444444,omicas,mi220021.fits,48:17:52.6,0:44:47.0,8,Omi Cas,11.1958333333,
3406,Omi Cas,48.2955277778,omicas,mi220030.fits,48:17:43.9,0:44:47.8,8,Omi Cas,11.1991666667,
3407,Omi Cas,48.2955277778,omicas,mi220031.fits,48:17:43.9,0:44:47.9,8,Omi Cas,11.1995833333,
3408,Omi Cas,48.2955277778,omicas,mi220032.fits,48:17:43.9,0:44:47.9,8,Omi Cas,11.1995833333,
3409,Omi Cas,48.3087222222,omicas,mi260008.fits,48:18:31.4,0:44:55.0,8,Omi Cas,11.2291666667,
3410,Omi Cas,48.3087222222,omicas,mi260009.fits,48:18:31.4,0:44:54.9,8,Omi Cas,11.22875,
3411,Omi Cas,48.30875,omicas,mi260010.fits,48:18:31.5,0:44:54.9,8,Omi Cas,11.22875,
3412,Omi Cas,48.3085833333,omicas,mi260011.fits,48:18:30.9,0:44:55.2,8,Omi Cas,11.23,
3413,Omi Cas,48.3073611111,omicas,mi260012.fits,48:18:26.5,0:44:55.6,8,Omi Cas,11.2316666667,
3414,Omi Cas,48.3063611111,omicas,mi270004.fits,48:18:22.9,0:44:55.7,8,Omi Cas,11.2320833333,
3415,Omi Cas,48.3061388889,omicas,mi270005.fits,48:18:22.1,0:44:55.8,8,Omi Cas,11.2325,
3416,Omi Cas,48.2993055556,omicas,mi270016.fits,48:17:57.5,0:45:00.4,8,Omi Cas,11.2516666667,
3417,Omi Cas,48.2993055556,omicas,mi270017.fits,48:17:57.5,0:45:00.5,8,Omi Cas,11.2520833333,
3418,Omi Cas,48.30325,omicas,mj190006.fits,48:18:11.7,0:44:52.3,8,Omi Cas,11.2179166667,
3419,Omi Cas,48.3034722222,omicas,mj190007.fits,48:18:12.5,0:44:52.6,8,Omi Cas,11.2191666667,
3420,Omi Cas,48.3028888889,omicas,mj190008.fits,48:18:10.4,0:44:52.9,8,Omi Cas,11.2204166667,
3421,Omi Cas,48.3156388889,omicas,nl200027.fits,48:18:56.3,0:45:05.9,8,Omi Cas,11.2745833333,
3422,Omi Cas,48.3159722222,omicas,nl200029.fits,48:18:57.5,0:45:06.4,8,Omi Cas,11.2766666667,
3423,Omi Cas,48.3406944444,omicas,oa150018.fits,48:20:26.5,0:45:15.2,8,Omi Cas,11.3133333333,
3424,Omi Cas,48.3077777778,omicas,oa160012.fits,48:18:28.0,0:45:01.4,8,Omi Cas,11.2558333333,
3425,Omi Pup,-25.9371666667,omipup,vc160050.fits,-25:56:13.80,07:48:05.167,8,Omi Pup,117.021529167,
3426,Omi Pup,-25.9371666667,omipup,vd040011.fits,-25:56:13.80,07:48:05.167,8,Omi Pup,117.021529167,
3427,OmiCas,48.2840833333,omicas,mi150029.fits,48:17:02.7,0:45:10.4,8,OmiCas,11.2933333333,
3428,OmiCas,48.2838888889,omicas,mi150030.fits,48:17:02.0,0:45:10.4,8,OmiCas,11.2933333333,
3429,OmiCas,48.2838888889,omicas,mi150031.fits,48:17:02.0,0:45:10.6,8,OmiCas,11.2941666667,
3430,OmiCas,48.2832777778,omicas,mi150032.fits,48:16:59.8,0:45:10.5,8,OmiCas,11.29375,
3431,OmiCas,48.2958888889,omicas,mk030008.fits,48:17:45.2,0:44:53.8,8,OmiCas,11.2241666667,
3432,OmiCas,48.2958888889,omicas,mk030009.fits,48:17:45.2,0:44:53.7,8,OmiCas,11.22375,
3433,OmiCas,48.3165277778,omicas,mk030022.fits,48:18:59.5,0:45:08.8,8,OmiCas,11.2866666667,
3434,OmiCas,48.3174166667,omicas,mk030023.fits,48:19:02.7,0:45:08.9,8,OmiCas,11.2870833333,
3435,Omicron Cas,48.2960555556,omicas,mk110030.fits,48:17:45.8,0:44:53.4,8,Omicron Cas,11.2225,
3436,Omicron Cas,48.3118055556,omicas,mk110053.fits,48:18:42.5,0:45:05.7,8,Omicron Cas,11.27375,
3437,P Cyg,38.048,pcyg,mg230014.fits,38:02:52.8,20:17:54.1,8,P Cyg,304.475416667,
3438,P Cyg,38.0477222222,pcyg,mh110033.fits,38:02:51.8,20:18:02.2,8,P Cyg,304.509166667,
3439,P Cyg,38.0479166667,pcyg,mh110034.fits,38:02:52.5,20:18:02.7,8,P Cyg,304.51125,
3440,P Cyg,38.0439722222,pcyg,mi140009.fits,38:02:38.3,20:17:17.6,8,P Cyg,304.323333333,
3441,P Cyg,38.0442777778,pcyg,mi140010.fits,38:02:39.4,20:17:17.9,8,P Cyg,304.324583333,
3442,P Cyg,38.04425,pcyg,mi140011.fits,38:02:39.3,20:17:17.8,8,P Cyg,304.324166667,
3443,P Cyg,38.0456388889,pcyg,nh100008.fits,38:02:44.3,20:17:51.8,8,P Cyg,304.465833333,
3444,P Cyg,38.0455277778,pcyg,nh100009.fits,38:02:43.9,20:17:52.2,8,P Cyg,304.4675,
3445,P Cyg,38.0457777778,pcyg,nh100010.fits,38:02:44.8,20:17:52.4,8,P Cyg,304.468333333,
3446,P Cyg,38.09875,pcyg,qf110008.fits,38:05:55.5,20:16:57.0,8,P Cyg,304.2375,
3447,P Cyg,38.0963055556,pcyg,qf110010.fits,38:05:46.7,20:16:57.6,8,P Cyg,304.24,
3448,P Cyg,38.0329166667,pcyg,tg160055.fits,+38:01:58.50,20:17:47.200,8,P Cyg,304.446666667,
3449,P Cyg,38.0329166667,pcyg,ud170029.fits,+38:01:58.50,20:17:47.200,8,P Cyg,304.446666667,
3450,P Cyg,38.0329166667,pcyg,ud170030.fits,+38:01:58.50,20:17:47.200,8,P Cyg,304.446666667,
3451,P Cyg,38.0329166667,pcyg,va310045.fits,+38:01:58.50,20:17:47.200,8,P Cyg,304.446666667,
3452,P Cyg,38.0329166667,pcyg,va310047.fits,+38:01:58.50,20:17:47.200,8,P Cyg,304.446666667,
3453,PG0116+242,24.4587777778,pg0116pl242,nh090028.fits,24:27:31.6,1:19:28.0,0,PG0116+242,19.8666666667,
3454,PG0116+242,24.4568055556,pg0116pl242,nh090030.fits,24:27:24.5,1:19:28.3,0,PG0116+242,19.8679166667,
3455,PZ Gem,14.8845555556,pzgem,ue110017.fits,+14:53:04.40,06:27:16.167,9,PZ Gem,96.8173625,
3456,Phi Per,50.6947777778,phiper,mk130013.fits,50:41:41.2,1:43:50.0,8,Phi Per,25.9583333333,
3457,Phi Per,50.6948333333,phiper,mk130014.fits,50:41:41.4,1:43:50.4,8,Phi Per,25.96,
3458,Phi Per,50.7129166667,phiper,nh310027.fits,50:42:46.5,1:43:57.1,8,Phi Per,25.9879166667,
3459,Phi Per,50.7128611111,phiper,nh310028.fits,50:42:46.3,1:43:57.0,8,Phi Per,25.9875,
3460,Pleione,24.1367222222,28tau,tj130053.fits,+24:08:12.20,03:49:11.220,8,Pleione,57.29675,
3461,Psi Per,48.1988055556,psiper,ng290038.fits,48:11:55.7,3:36:46.7,3,Psi Per,54.1945833333,
3462,Psi Per,48.1942777778,psiper,ng290040.fits,48:11:39.4,3:36:46.8,3,Psi Per,54.195,
