,correct_name,dec,dir_name,file_name,fits_dec,fits_ra,group,object,ra
5032,LO Hya,-2.51711111111,lohya,vc220024.fits,-02:31:01.60,08:28:29.147,8,LO Hya,127.121445833
5033,LY Aur,35.3876666667,lyaur,oa160014.fits,35:23:15.6,5:29:53.7,8,LY Aur,82.47375
5034,LY Aur,35.375,lyaur,sh160022.fits,+35:22:30.00,05:29:42.700,8,LY Aur,82.4279166667
5035,LY Aur,35.4022222222,lyaur,sj030015.fits,+35:24:08.00,05:29:18.000,8,LY Aur,82.325
5036,LY Aur,35.375,lyaur,tb220008.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333
5037,LY Aur,35.375,lyaur,tb220010.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333
5038,LY Aur,35.375,lyaur,tc100004.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333
5039,LY Aur,35.375,lyaur,tc230009.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333
5040,LY Aur,35.375,lyaur,tj310033.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333
5041,LY Aur,35.375,lyaur,ua160019.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333
5042,LY Aur,35.375,lyaur,ub090056.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333
5043,LY Aur,35.375,lyaur,ub230045.fits,+35:22:30.00,05:29:42.647,8,LY Aur,82.4276958333
5044,MY Ser,-12.2425,myser,sh160005.fits,-12:14:33.00,18:18:05.900,8,MY Ser,274.524583333
5045,MYSer,-12.2425833333,myser,tg070016.fits,-12:14:33.30,18:18:05.900,8,MYSer,274.524583333
5046,NGC 6910 Webda 37,40.7592777778,ngc6910w37,pg220023.fits,40:45:33.4,20:23:10.4,8,NGC 6910 Webda 37,305.793333333
5047,NGC6910 WEBDA37,40.7640833333,ngc6910w37,qf080027.fits,40:45:50.7,20:23:09.9,8,NGC6910 WEBDA37,305.79125
5048,NGC6910 WEBDA37,40.7617222222,ngc6910w37,qf080029.fits,40:45:42.2,20:23:10.9,8,NGC6910 WEBDA37,305.795416667
5049,NGC6910 WEBDA37,40.7640277778,ngc6910w37,qh060022.fits,40:45:50.5,20:23:09.7,8,NGC6910 WEBDA37,305.790416667
5050,NGC6910 WEBDA37,40.7623055556,ngc6910w37,qh060024.fits,40:45:44.3,20:23:11.3,8,NGC6910 WEBDA37,305.797083333
5051,NGC6910 WEBDA37,40.7626944444,ngc6910w37,qh060026.fits,40:45:45.7,20:23:13.6,8,NGC6910 WEBDA37,305.806666667
5052,NGC6910 WEBDA37,40.7639722222,ngc6910w37,qh060028.fits,40:45:50.3,20:23:16.1,8,NGC6910 WEBDA37,305.817083333
5053,NGC6910 37,40.7645833333,ngc6910w37,rh270012.fits,+40:45:52.50,20:23:09.847,8,NGC6910 37,305.791029167
5054,NGC6910 37,40.7645833333,ngc6910w37,rh270014.fits,+40:45:52.50,20:23:09.847,8,NGC6910 37,305.791029167
5055,NGC6910 37,40.7645833333,ngc6910w37,rh270016.fits,+40:45:52.50,20:23:09.847,8,NGC6910 37,305.791029167
5056,NGC6910 37,40.7645833333,ngc6910w37,rh270018.fits,+40:45:52.50,20:23:09.847,8,NGC6910 37,305.791029167
5057,NGC 6910 37,40.7645833333,ngc6910w37,sg050027.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167
5058,NGC 6910 37,40.7645833333,ngc6910w37,sg050030.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167
5059,NGC 6910 37,40.7645833333,ngc6910w37,uh020022.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167
5060,NGC 6910 37,40.7645833333,ngc6910w37,uh020024.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167
5061,NGC 6910 37,40.7645833333,ngc6910w37,uh020026.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167
5062,NGC 6910 37,40.7645833333,ngc6910w37,uh020028.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167
5063,NGC 6910 37,40.7645833333,ngc6910w37,uh020030.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167
5064,NGC 6910 37,40.7645833333,ngc6910w37,uh020032.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167
5065,NGC 6910 37,40.7645833333,ngc6910w37,uh050014.fits,+40:45:52.50,20:23:09.847,8,NGC 6910 37,305.791029167
5066,N Vul 2007,20.9433888889,novavul2007,normalizovano2.fits,20:56:36.2,19:54:21.6,8,N Vul 2007,298.59
5067,N Vul 2007,20.9433888889,novavul2007,normalizovano.fits,20:56:36.2,19:54:21.6,8,N Vul 2007,298.59
5068,N Vul 07,20.8805555556,novavul2007,qh140013.fits,20:52:50.0,19:54:22.5,8,N Vul 07,298.59375
5069,V458 Vul,20.8806944444,novavul2007,qh140014.fits,20:52:50.5,19:54:22.6,8,V458 Vul,298.594166667
5070,N Vul 2007,20.9430555556,novavul2007,qh150005.fits,20:56:35.0,19:54:21.7,8,N Vul 2007,298.590416667
5071,N Vul 2007,20.9433888889,novavul2007,qh150006.fits,20:56:36.2,19:54:21.6,8,N Vul 2007,298.59
5072,V458 Vul,20.8812777778,novavul2007,qh240014.fits,20:52:52.6,19:54:24.4,8,V458 Vul,298.601666667
5073,V458 Vul,20.88125,novavul2007,qh240015.fits,20:52:52.5,19:54:24.6,8,V458 Vul,298.6025
5074,V458 Vul,20.8817222222,novavul2007,qh260012.fits,20:52:54.2,19:54:24.3,8,V458 Vul,298.60125
5075,V458 Vul,20.8817222222,novavul2007,qh260013.fits,20:52:54.2,19:54:24.3,8,V458 Vul,298.60125
5076,V458 Vul,20.8801944444,novavul2007,qi130014.fits,20:52:48.7,19:54:24.9,8,V458 Vul,298.60375
5077,V458 Vul,20.8803611111,novavul2007,qi130015.fits,20:52:49.3,19:54:24.9,8,V458 Vul,298.60375
5078,V458 Vul,20.8806111111,novavul2007,qi150018.fits,20:52:50.2,19:54:23.9,8,V458 Vul,298.599583333
5079,V458 Vul,20.8806111111,novavul2007,qi150020.fits,20:52:50.2,19:54:24.0,8,V458 Vul,298.6
5080,V458 Vul,20.8800277778,novavul2007,qi160018.fits,20:52:48.1,19:54:24.9,8,V458 Vul,298.60375
5081,V458 Vul,20.8800833333,novavul2007,qi160020.fits,20:52:48.3,19:54:25.0,8,V458 Vul,298.604166667
5082,V458 Vul,20.903,novavul2007,qj010012.fits,20:54:10.8,19:54:25.3,8,V458 Vul,298.605416667
5083,V458 Vul,20.9029444444,novavul2007,qj010013.fits,20:54:10.6,19:54:25.3,8,V458 Vul,298.605416667
5084,V458 Vul,20.8810833333,novavul2007,qj150019.fits,20:52:51.9,19:54:24.2,8,V458 Vul,298.600833333
5085,V458 Vul,20.8811111111,novavul2007,qj150020.fits,20:52:52.0,19:54:24.4,8,V458 Vul,298.601666667
5086,nu Gem,20.2196111111,nugem,kk150040.fits,20:13:10.6,6:28:53.8,8,nu Gem,97.2241666667
5087,nu Gem,20.2290555556,nugem,kk250031.fits,20:13:44.6,6:28:50.0,8,nu Gem,97.2083333333
5088,nu Gem,20.2126666667,nugem,la040032.fits,20:12:45.6,6:28:53.1,8,nu Gem,97.22125
5089,nu Gem,20.214,nugem,la050034.fits,20:12:50.4,6:28:54.2,8,nu Gem,97.2258333333
5090,nu Gem,20.2108611111,nugem,lb150015.fits,20:12:39.1,6:28:50.6,8,nu Gem,97.2108333333
5091,nu Gem,-6.66716666667,nugem,lb160031.fits,-6:40:01.8,6:03:58.7,8,nu Gem,90.9945833333
5092,nu Gem,20.2152222222,nugem,md150009.fits,20:12:54.8,6:29:01.0,8,nu Gem,97.2541666667
5093,nu Gem,20.2162777778,nugem,md150010.fits,20:12:58.6,6:29:01.3,8,nu Gem,97.2554166667
5094,nu Gem,20.2178055556,nugem,md170011.fits,20:13:04.1,6:29:02.1,8,nu Gem,97.25875
5095,nu Gem,20.1953611111,nugem,nb200008.fits,20:11:43.3,6:29:18.9,8,nu Gem,97.32875
5096,nu Gem,20.1988333333,nugem,pa090036.fits,20:11:55.8,6:28:46.3,8,nu Gem,97.1929166667
5097,nu Gem,20.2151666667,nugem,pa260026.fits,20:12:54.6,6:29:15.7,8,nu Gem,97.3154166667
5098,nu Gem,20.2145277778,nugem,pa270021.fits,20:12:52.3,6:29:12.4,8,nu Gem,97.3016666667
5099,nu Gem,20.2084722222,nugem,pa290038.fits,20:12:30.5,6:29:19.6,8,nu Gem,97.3316666667
5100,nu Gem,20.1933333333,nugem,pb270016.fits,20:11:36.0,6:29:22.8,8,nu Gem,97.345
5101,nu Gem,20.1836666667,nugem,pc200013.fits,20:11:01.2,6:29:09.9,8,nu Gem,97.29125
5102,nu Gem,20.2562777778,nugem,pd250035.fits,20:15:22.6,6:29:08.4,8,nu Gem,97.285
5103,nu Gem,20.2574444444,nugem,pd250036.fits,20:15:26.8,6:29:08.5,8,nu Gem,97.2854166667
5104,nu Gem,20.2506111111,nugem,pe020011.fits,20:15:02.2,6:29:09.2,8,nu Gem,97.2883333333
5105,nu  Gem,20.2505555556,nugem,pi110035.fits,20:15:02.0,6:28:27.8,8,nu  Gem,97.1158333333
5106,nu  Gem,20.2475277778,nugem,pi110037.fits,20:14:51.1,6:28:28.6,8,nu  Gem,97.1191666667
5107,nu Gem,20.2290277778,nugem,pi120061.fits,20:13:44.5,6:29:02.3,8,nu Gem,97.2595833333
5108,nu Gem,20.2278611111,nugem,pi120062.fits,20:13:40.3,6:29:02.5,8,nu Gem,97.2604166667
5109,nu Gem,20.2471111111,nugem,pi210039.fits,20:14:49.6,6:29:02.7,8,nu Gem,97.26125
5110,nu Gem,20.2455277778,nugem,pi210040.fits,20:14:43.9,6:29:03.1,8,nu Gem,97.2629166667
5111,nu Gem,20.2515,nugem,pi220031.fits,20:15:05.4,6:29:03.1,8,nu Gem,97.2629166667
5112,nu Gem,20.2490555556,nugem,pi220032.fits,20:14:56.6,6:29:03.4,8,nu Gem,97.2641666667
5113,nu Gem,20.2121388889,nugem,pi250043.fits,20:12:43.7,06:28:57.8,8,nu Gem,97.2408333333
5114,nu Gem,20.2121388889,nugem,pi250044.fits,20:12:43.7,06:28:57.8,8,nu Gem,97.2408333333
5115,nu Gem,20.2616111111,nugem,pi260027.fits,20:15:41.8,6:29:01.6,8,nu Gem,97.2566666667
5116,nu Gem,20.2156388889,nugem,pj080057.fits,20:12:56.3,6:29:24.6,8,nu Gem,97.3525
5117,nu Gem,20.2064722222,nugem,pj090034.fits,20:12:23.3,6:29:23.8,8,nu Gem,97.3491666667
5118,nu Gem,20.2055555556,nugem,pj090035.fits,20:12:20.0,6:29:23.8,8,nu Gem,97.3491666667
5119,nu Gem,20.2790555556,nugem,pj100027.fits,20:16:44.6,6:28:47.7,8,nu Gem,97.19875
5120,nu Gem,20.2653055556,nugem,pj100034.fits,20:15:55.1,6:28:50.5,8,nu Gem,97.2104166667
5121,nu Gem,20.2038055556,nugem,pj160029.fits,20:12:13.7,6:29:10.3,8,nu Gem,97.2929166667
5122,nu Gem,20.2195555556,nugem,qa140077.fits,20:13:10.4,6:29:18.6,8,nu Gem,97.3275
5123,nu Gem,20.2140555556,nugem,qa150024.fits,20:12:50.6,6:29:15.5,8,nu Gem,97.3145833333
5124,nu Gem,20.2031666667,nugem,qa210009.fits,20:12:11.4,6:29:30.0,8,nu Gem,97.375
5125,nu Gem,20.1919166667,nugem,qc110035.fits,20:11:30.9,6:29:29.5,8,nu Gem,97.3729166667
5126,nu Gem,20.1918333333,nugem,qc110036.fits,20:11:30.6,6:29:29.6,8,nu Gem,97.3733333333
5127,nu Gem,20.1989722222,nugem,qc120009.fits,20:11:56.3,6:29:18.0,8,nu Gem,97.325
5128,nu Gem,20.2281944444,nugem,qc150026.fits,20:13:41.5,6:28:59.9,8,nu Gem,97.2495833333
5129,nu Gem,20.2288888889,nugem,qc150027.fits,20:13:44.0,6:29:00.7,8,nu Gem,97.2529166667
5130,nu Gem,20.2371944444,nugem,qc260028.fits,20:14:13.9,6:29:21.5,8,nu Gem,97.3395833333
5131,nu Gem,20.2358611111,nugem,qc290009.fits,20:14:09.1,6:29:22.0,8,nu Gem,97.3416666667
5132,nu Gem,20.16875,nugem,qd020009.fits,20:10:07.5,6:29:07.8,8,nu Gem,97.2825
5133,nu Gem,20.1856111111,nugem,qd040020.fits,20:11:08.2,6:29:10.1,8,nu Gem,97.2920833333
5134,nu Gem,20.2027777778,nugem,qd160010.fits,20:12:10.0,6:29:21.2,8,nu Gem,97.3383333333
5135,nu Gem,20.2085,nugem,qd190027.fits,20:12:30.6,6:29:23.9,8,nu Gem,97.3495833333
5136,nu Gem,20.2101111111,nugem,qd190030.fits,20:12:36.4,6:29:23.5,8,nu Gem,97.3479166667
5137,nu Gem,20.2156111111,nugem,qd230008.fits,20:12:56.2,6:29:10.5,8,nu Gem,97.29375
5138,nu Gem,20.2045,nugem,qd280012.fits,20:12:16.2,6:29:07.6,8,nu Gem,97.2816666667
5139,nu Gem,20.2252777778,nugem,qe030011.fits,20:13:31.0,6:29:17.0,8,nu Gem,97.3208333333
5140,nu Gem,20.2626388889,nugem,qi190071.fits,20:15:45.5,6:29:30.1,8,nu Gem,97.3754166667
5141,nu Gem,20.1916666667,nugem,qj140024.fits,20:11:30.0,6:28:59.3,8,nu Gem,97.2470833333
5142,nu Gem,20.1918611111,nugem,qj140025.fits,20:11:30.7,6:28:59.2,8,nu Gem,97.2466666667
5143,nu Gem,20.2006944444,nugem,qj150047.fits,20:12:02.5,6:29:01.4,8,nu Gem,97.2558333333
5144,nu Gem,20.2243333333,nugem,qj160057.fits,20:13:27.6,6:29:16.0,8,nu Gem,97.3166666667
5145,nu Gem,20.2120833333,nugem,qj160075.fits,20:12:43.5,6:29:17.0,8,nu Gem,97.3208333333
5146,nu Gem,20.2119722222,nugem,qj160076.fits,20:12:43.1,6:29:17.1,8,nu Gem,97.32125
5147,nu Gem,20.2119166667,nugem,qj160077.fits,20:12:42.9,6:29:17.2,8,nu Gem,97.3216666667
5148,nu Gem,20.2110555556,nugem,rb270015.fits,20:12:39.80,06:28:56.313,8,nu Gem,97.2346375
5149,nu Gem,20.2110555556,nugem,rb270016.fits,20:12:39.80,06:28:56.387,8,nu Gem,97.2349458333
5150,nu Gem,20.2115555556,nugem,rb270017.fits,20:12:41.60,06:28:56.480,8,nu Gem,97.2353333333
5151,nu Gem,20.2261388889,nugem,rc100018.fits,20:13:34.10,06:28:55.433,8,nu Gem,97.2309708333
5152,nu Gem,20.2261388889,nugem,rc100019.fits,20:13:34.10,06:28:55.433,8,nu Gem,97.2309708333
5153,nu Gem,20.2256944444,nugem,rc100020.fits,20:13:32.50,06:28:55.433,8,nu Gem,97.2309708333
5154,nu Gem,20.2121944444,nugem,rc300008.fits,+20:12:43.90,06:28:58.000,8,nu Gem,97.2416666667
5155,nu Gem,20.2121944444,nugem,rc310012.fits,+20:12:43.90,06:28:58.000,8,nu Gem,97.2416666667
5156,nu Gem,20.2121111111,nugem,rd030014.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5157,nu Gem,20.2121111111,nugem,rd050014.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5158,nu Gem,20.2121111111,nugem,rd140012.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5159,nu Gem,20.2121111111,nugem,rd240021.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5160,nu Gem,20.2121111111,nugem,rd240022.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5161,nu Gem,20.2121111111,nugem,rd300004.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5162,nu Gem,20.2121111111,nugem,rd300005.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5163,nu Gem,20.2121111111,nugem,rh300058.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5164,nu Gem,20.2121111111,nugem,ri080030.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5165,nu Gem,20.2121111111,nugem,ri090070.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5166,nu Gem,20.2121111111,nugem,ri090071.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5167,nu Gem,20.2121111111,nugem,ri270032.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5168,nu Gem,20.2121111111,nugem,ri280045.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5169,nu Gem,20.2121111111,nugem,rj080031.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5170,nu Gem,20.2121111111,nugem,rj310051.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5171,nu Gem,20.2121111111,nugem,sd110015.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5172,nu Gem,20.2121111111,nugem,tc090030.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5173,nu Gem,20.2121111111,nugem,td020023.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5174,nu Gem,20.2121111111,nugem,ti300086.fits,+20:12:43.60,06:28:57.787,8,nu Gem,97.2407791667
5175,omega CMa,-26.9585277778,omecma,nb240023.fits,-26:57:30.7,7:14:59.1,8,omega CMa,108.74625
5176,omega CMa?,-26.6975,omecma,nc170027.fits,-26:41:51.0,7:14:59.6,8,omega CMa?,108.748333333
5177,omega CMa?,-26.6968611111,omecma,nc170028.fits,-26:41:48.7,7:15:00.1,8,omega CMa?,108.750416667
5178,ome CMa,-26.7726666667,omecma,uj160070.fits,-26:46:21.60,07:14:48.647,8,ome CMa,108.702695833
5179,omega CMa,-26.7726666667,omecma,vc280027.fits,-26:46:21.60,07:14:48.647,8,omega CMa,108.702695833
5180,omega Ori,4.12863888889,omeori,mi170068.fits,4:07:43.1,5:39:03.9,8,omega Ori,84.76625
5181,omega Ori,4.12522222222,omeori,mi180084.fits,4:07:30.8,5:39:22.0,8,omega Ori,84.8416666667
5182,omega Ori,4.12505555556,omeori,mi180085.fits,4:07:30.2,5:39:22.0,8,omega Ori,84.8416666667
5183,omega Ori,4.13030555556,omeori,mi210065.fits,4:07:49.1,5:39:23.0,8,omega Ori,84.8458333333
5184,omega Ori,4.12938888889,omeori,mi210066.fits,4:07:45.8,5:39:23.1,8,omega Ori,84.84625
5185,omega Ori,4.12147222222,omeori,ml090045.fits,04:07:17.3,5:39:11.2,8,omega Ori,84.7966666667
5186,ome Ori,4.14930555556,omeori,na220029.fits,4:08:57.5,5:38:55.0,8,ome Ori,84.7291666667
5187,ome Ori,4.14955555556,omeori,na220030.fits,4:08:58.4,5:38:55.1,8,ome Ori,84.7295833333
5188,omega Ori,4.13488888889,omeori,nc170032.fits,4:08:05.6,5:39:34.5,8,omega Ori,84.89375
5189,omega Ori,4.13713888889,omeori,nc170034.fits,4:08:13.7,5:39:35.2,8,omega Ori,84.8966666667
5190,omega Ori,4.13475,omeori,nc310021.fits,4:08:05.1,5:39:30.6,8,omega Ori,84.8775
5191,omega Ori,4.12930555556,omeori,nd010024.fits,4:07:45.5,5:39:29.2,8,omega Ori,84.8716666667
5192,ome Ori,4.12144444444,omeori,ti300085.fits,+04:07:17.20,05:39:11.147,8,ome Ori,84.7964458333
5193,omi And,42.3305,omiand,kk160013.fits,42:19:49.8,23:01:55.6,8,omi And,345.481666667
5194,omiAnd,42.3248055556,omiand,kl200023.fits,42:19:29.3,23:01:55.4,8,omiAnd,345.480833333
5195,omiAnd,42.3292777778,omiand,kl200024.fits,42:19:45.4,23:01:58.2,8,omiAnd,345.4925
5196,omi And,42.3302777778,omiand,kl300015.fits,42:19:49.0,23:01:56.5,8,omi And,345.485416667
5197,omi And,42.3293055556,omiand,kl300016.fits,42:19:45.5,23:01:56.7,8,omi And,345.48625
5198,omi And,42.3286666667,omiand,la050010.fits,42:19:43.2,23:01:58.3,8,omi And,345.492916667
5199,o And,42.3400833333,omiand,mh020026.fits,42:20:24.3,23:02:05.0,8,o And,345.520833333
5200,o And,42.3338888889,omiand,mi060020.fits,42:20:02.0,23:02:04.8,8,o And,345.52
5201,omicron And,42.3259722222,omiand,ni100015.fits,42:19:33.5,23:01:55.3,8,omicron And,345.480416667
5202,omi And,42.3293055556,omiand,qi220021.fits,42:19:45.5,23:01:57.7,8,omi And,345.490416667
5203,omi And,42.3299166667,omiand,qi220022.fits,42:19:47.7,23:01:58.2,8,omi And,345.4925
5204,omi And,42.3259722222,omiand,tg150058.fits,+42:19:33.50,23:01:55.260,8,omi And,345.48025
5205,omi And,42.3259722222,omiand,tg200049.fits,+42:19:33.50,23:01:55.260,8,omi And,345.48025
5206,omicron Cas,48.29125,omicas,la050023.fits,48:17:28.5,0:44:52.8,8,omicron Cas,11.22
5207,omiCas,48.3232222222,omicas,md210054.fits,48:19:23.6,0:44:45.7,8,omiCas,11.1904166667
5208,Omi Cas,48.2843611111,omicas,md220041.fits,48:17:03.7,00:44:43.5,8,Omi Cas,11.18125
5209,omi Cas,48.3386388889,omicas,md240055.fits,48:20:19.1,0:44:47.1,8,omi Cas,11.19625
5210,omi Cas,48.3339166667,omicas,md240056.fits,48:20:02.1,0:44:47.0,8,omi Cas,11.1958333333
5211,omicron Cas,48.3029166667,omicas,mg130031.fits,48:18:10.5,0:44:57.9,8,omicron Cas,11.24125
5212,omicron Cas,48.3021666667,omicas,mg130032.fits,48:18:07.8,0:44:57.7,8,omicron Cas,11.2404166667
5213,omiCas,48.3119166667,omicas,mg140021.fits,48:18:42.9,0:44:54.1,8,omiCas,11.2254166667
5214,omiCas,48.3114722222,omicas,mg140022.fits,48:18:41.3,0:44:54.1,8,omiCas,11.2254166667
5215,omi Cas,48.3175833333,omicas,mg160018.fits,48:19:03.3,0:44:54.0,8,omi Cas,11.225
5216,omiCas,48.3100277778,omicas,mg180030.fits,48:18:36.1,0:44:53.8,8,omiCas,11.2241666667
5217,omiCas,48.3100277778,omicas,mg180031.fits,48:18:36.1,0:44:53.8,8,omiCas,11.2241666667
5218,omiCas,48.3096111111,omicas,mg180032.fits,48:18:34.6,0:44:53.8,8,omiCas,11.2241666667
5219,omiCas,48.2996388889,omicas,mg180041.fits,48:17:58.7,0:44:54.4,8,omiCas,11.2266666667
5220,omiCas,48.2975277778,omicas,mg180053.fits,48:17:51.1,0:44:54.3,8,omiCas,11.22625
5221,omiCas,48.2972222222,omicas,mg180054.fits,48:17:50.0,0:44:54.5,8,omiCas,11.2270833333
5222,omiCas,48.3249166667,omicas,mg190014.fits,48:19:29.7,0:44:54.2,8,omiCas,11.2258333333
5223,omiCas,48.3245277778,omicas,mg190015.fits,48:19:28.3,0:44:54.1,8,omiCas,11.2254166667
5224,omiCas,48.3148333333,omicas,mg190024.fits,48:18:53.4,0:44:53.3,8,omiCas,11.2220833333
5225,omiCas,48.3091388889,omicas,mg190029.fits,48:18:32.9,0:44:52.3,8,omiCas,11.2179166667
5226,O Cas,48.3143055556,omicas,mg250025.fits,48:18:51.5,0:44:57.9,8,O Cas,11.24125
5227,omi Cas,48.3101666667,omicas,mg260026.fits,48:18:36.6,0:44:58.1,8,omi Cas,11.2420833333
5228,omi Cas,48.309,omicas,mg260027.fits,48:18:32.4,0:44:58.1,8,omi Cas,11.2420833333
5229,omi Cas,48.3083611111,omicas,mg260028.fits,48:18:30.1,0:44:58.3,8,omi Cas,11.2429166667
5230,omi Cas,48.3064444444,omicas,mg260029.fits,48:18:23.2,0:44:58.4,8,omi Cas,11.2433333333
5231,o Cas,48.3044444444,omicas,mh010021.fits,48:18:16.0,0:44:58.2,8,o Cas,11.2425
5232,o Cas,48.3041111111,omicas,mh010022.fits,48:18:14.8,0:44:57.2,8,o Cas,11.2383333333
5233,o Cas,48.304,omicas,mh010023.fits,48:18:14.4,0:44:57.2,8,o Cas,11.2383333333
5234,omi Cas,48.3046666667,omicas,mh050040.fits,48:18:16.8,0:44:58.4,8,omi Cas,11.2433333333
5235,omiCas,48.3144444444,omicas,mh200020.fits,48:18:52.0,0:44:59.1,8,omiCas,11.24625
5236,omiCas,48.3141944444,omicas,mh200021.fits,48:18:51.1,0:44:59.0,8,omiCas,11.2458333333
5237,omiCas,48.31275,omicas,mh200022.fits,48:18:45.9,0:44:59.2,8,omiCas,11.2466666667
5238,omi Cas,48.30725,omicas,mh260019.fits,48:18:26.1,0:44:58.3,8,omi Cas,11.2429166667
5239,omi Cas,48.3064444444,omicas,mh260020.fits,48:18:23.2,0:44:58.3,8,omi Cas,11.2429166667
5240,omi Cas,48.3056111111,omicas,mh260022.fits,48:18:20.2,0:44:58.4,8,omi Cas,11.2433333333
5241,omi Cas,48.3051944444,omicas,mh260023.fits,48:18:18.7,0:44:58.4,8,omi Cas,11.2433333333
5242,omi Cas,48.3043888889,omicas,mh260024.fits,48:18:15.8,0:44:58.5,8,omi Cas,11.24375
5243,omi Cas,48.299,omicas,mh260030.fits,48:17:56.4,0:44:57.4,8,omi Cas,11.2391666667
5244,omi Cas,48.2985,omicas,mh260031.fits,48:17:54.6,0:44:57.6,8,omi Cas,11.24
5245,omi Cas,48.298,omicas,mh260032.fits,48:17:52.8,0:44:57.8,8,omi Cas,11.2408333333
5246,omi Cas,48.2976388889,omicas,mh260033.fits,48:17:51.5,0:44:57.9,8,omi Cas,11.24125
5247,omi Cas,48.2915833333,omicas,mh260044.fits,48:17:29.7,0:45:01.1,8,omi Cas,11.2545833333
5248,omi Cas,48.2916666667,omicas,mh260045.fits,48:17:30.0,0:45:01.3,8,omi Cas,11.2554166667
5249,omi Cas,48.2915833333,omicas,mh260046.fits,48:17:29.7,0:45:01.3,8,omi Cas,11.2554166667
5250,omi Cas,48.2966111111,omicas,mh270044.fits,48:17:47.8,0:44:57.7,8,omi Cas,11.2404166667
5251,omi Cas,48.2961666667,omicas,mh270045.fits,48:17:46.2,0:44:58.0,8,omi Cas,11.2416666667
5252,omi Cas,48.2961944444,omicas,mh270046.fits,48:17:46.3,0:44:58.1,8,omi Cas,11.2420833333
5253,omi Cas,48.2955555556,omicas,mh270047.fits,48:17:44.0,0:44:58.1,8,omi Cas,11.2420833333
5254,omi Cas,48.2959722222,omicas,mh270048.fits,48:17:45.5,0:44:58.3,8,omi Cas,11.2429166667
5255,omicron Cas,48.2951111111,omicas,mh270052.fits,48:17:42.4,0:44:58.8,8,omicron Cas,11.245
5256,o Cas,48.2923611111,omicas,mi060037.fits,48:17:32.5,0:44:59.6,8,o Cas,11.2483333333
5257,Omi Cas,48.3025,omicas,mi070004.fits,48:18:09.0,0:44:56.6,8,Omi Cas,11.2358333333
5258,Omi Cas,48.3018611111,omicas,mi070005.fits,48:18:06.7,0:44:56.9,8,Omi Cas,11.2370833333
5259,Omi Cas,48.3086944444,omicas,mi070012.fits,48:18:31.3,0:44:35.3,8,Omi Cas,11.1470833333
5260,Omi Cas,48.30875,omicas,mi070013.fits,48:18:31.5,0:44:35.4,8,Omi Cas,11.1475
5261,Omi Cas,48.2994722222,omicas,mi070030.fits,48:17:58.1,0:44:27.4,8,Omi Cas,11.1141666667
5262,Omi Cas,48.3002222222,omicas,mi070031.fits,48:18:00.8,0:44:27.5,8,Omi Cas,11.1145833333
5263,OmiCas,48.2840833333,omicas,mi150029.fits,48:17:02.7,0:45:10.4,8,OmiCas,11.2933333333
5264,OmiCas,48.2838888889,omicas,mi150030.fits,48:17:02.0,0:45:10.4,8,OmiCas,11.2933333333
5265,OmiCas,48.2838888889,omicas,mi150031.fits,48:17:02.0,0:45:10.6,8,OmiCas,11.2941666667
5266,OmiCas,48.2832777778,omicas,mi150032.fits,48:16:59.8,0:45:10.5,8,OmiCas,11.29375
