#object, dir
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
v1972cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
1972 Cyg,v1972cyg
V 1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
v1972cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
v1972cyg,v1972cyg
v1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
MWC 342,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
v1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V 1972 Cyg,v1972cyg
v1972cyg,v1972cyg
V1972 Cyg,v1972cyg
v1972cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V1972 Cyg,v1972cyg
V357 Lac,v357lac
HIP 117928,hip117928
HIP 117928,hip117928
sn2004dj,sn2004dj
SN 2004dj,sn2004dj
SN2004dj,sn2004dj
SN2004dj,sn2004dj
SN 2004dj,sn2004dj
SN 2004dj,sn2004dj
SN2004dj,sn2004dj
SN 2004dj,sn2004dj
sn2004dj,sn2004dj
SN2004dj,sn2004dj
SN2004dj,sn2004dj
sn2004dj,sn2004dj
SN 2004dj,sn2004dj
sn2004dj,sn2004dj
SN2004dj,sn2004dj
SN 2004dj,sn2004dj
OP And,opand
BN Gem,bngem
V559Cas,v559cas
V559Cas,v559cas
V559 Cas,v559cas
V559Cas,v559cas
V559Cas,v559cas
V559Cas,v559cas
V559Cas,v559cas
V559Cas,v559cas
HD 89884,hd89884
HD 89884,hd89884
HD10664,hd10664
V421 Cep,v421cep
eps Per,epsper
epsilon Per,epsper
epsilon Per,epsper
eps Per,epsper
Eps Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
epsilon Per,epsper
epsilon Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
epsilon Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
epsilon Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
epsilon Per,epsper
epsilon Per,epsper
Eps Per,epsper
epsilon Per,epsper
epsilon Per,epsper
Eps Per,epsper
epsilon Per,epsper
eps Per,epsper
eps Per,epsper
Eps Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
epsilon Per,epsper
eps Per,epsper
eps Per,epsper
Eps Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
Eps Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
eps Per,epsper
epsilon Per,epsper
eps Per,epsper
FW CMa,fwcma
HIP 118118,hip118118
V1294 Aql,v1294aql
v1924Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V 1294 Aql,v1294aql
v1924Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V 1294 Aql,v1294aql
V1294-Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V 1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1284 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
v1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294Aql,v1294aql
v1294 Aql,v1294aql
V1284 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V1294 Aql,v1294aql
V749 Mon,v749mon
V749 Mon,v749mon
V1765Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765Cyg,v1765cyg
V1765 Cyg,v1765cyg
V1765 Cyg,v1765cyg
Omi Pup,omipup
omi Pup,omipup
omi Pup,omipup
omi Pup,omipup
omi Pup,omipup
Omi Pup,omipup
omi Pup,omipup
omi Pup,omipup
omi Pup,omipup
omi Pup,omipup
omiPup,omipup
omi Pup,omipup
omi Pup,omipup
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aurigae,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsAur,epsaur
eps aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsAur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
 eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilonAur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilonAur,epsaur
epsAur,epsaur
eps aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsAur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilonAur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsAur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsAur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
eps Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
epsilon Aur,epsaur
HD 4539,hd4539
HD 4539,hd4539
HD 4539,hd4539
HD 4539,hd4539
HD 4539,hd4539
V817 Cas,v817cas
NW Ser,nwser
ups And,upsand
ups and,upsand
ups And,upsand
ups And,upsand
ups And,upsand
ups And,upsand
HD 162428,hd162428
ups Cyg,upscyg
ups Cyg,upscyg
ups Cyg,upscyg
ups Cyg,upscyg
ups Cyg,upscyg
ups Cyg,upscyg
ups Cyg,upscyg
V763 Mon,v763mon
V763 Mon,v763mon
HD 208682,hd208682
R Lyr,rlyr
HIP98728,hd190401
HIP98728,hd190401
psi09 Aur,psi09aur
QR Vul,qrvul
48 Per,48per
48 Per,48per
48 Per,48per
48 Per,48per
48 Per,48per
HR 7640,hr7640
HD 49787,hd49787
9 Cep,9cep
iota Ori,iotori
iota ori,iotori
iota Ori,iotori
iota Ori,iotori
iota ori,iotori
HD 6343,hd6343
HD 37115,hd37115
V742 Mon,v742mon
V742 Mon,v742mon
V742 Mon,v742mon
V742 Mon,v742mon
V742 Mon,v742mon
V742 Mon,v742mon
BD+16 3492,hip90252
